nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,percentualEmpenhadoSobreOrcadoInicial,percentualEmpenhadoSobreOrcadoAtualizado,percentualLiquidadoSobreOrcadoInicial,percentualLiquidadoSobreOrcadoAtualizado,percentualPagoSobreOrcadoInicial,percentualPagoSobreOrcadoAtualizado,fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,Transporte Escolar,"Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Aquisição de Veículos/Transp. de Alunos,Educação,Ensino Fundamental,1035,Transporte Escolar,Aplicacoes Diretas,133,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,9650000,1789600.0,11439600.0,10704118.74,9983181.44,8757644.27,8757644.27,1225537.17,8504978.69,0.0,8504978.69,1478202.75,252665.58,110.92,93.57,90.75,76.56,88.13,134.5,fontesRecursos_7f75c138-6bce-4723-ae81-91d0d91735e6.csv,informacaoPlanejamento_58fe40bc-4c07-4b72-9660-9b56e6cd4b2f.csv,empenhos_fc807167-43dc-49e6-87d7-253abd32baec.csv,suplementacoes_94da466d-0a62-40fa-9c66-561d55864065.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Canalizações e Drenagens,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Canalizações e Drenagens,Saneamento,Saneamento Básico Urbano,1076,Canalizações e Drenagens,Aplicacoes Diretas,191,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,3040000,-550500.0,2489500.0,1593258.84,512461.17,512461.17,512461.17,0.0,512461.17,0.0,512461.17,0.0,0.0,52.41,64.0,16.86,20.58,16.86,485.79,fontesRecursos_8b73ff0f-aca3-4af3-8e36-50ec82e62566.csv,informacaoPlanejamento_419ca9ff-e0a2-4569-8564-119b7318ad71.csv,empenhos_55c1493c-a716-45f5-aa6d-8fe16304bccb.csv,suplementacoes_d21190a2-024e-4ef6-9eb7-4d48b345a529.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Canalizações e Drenagens,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Canalizações e Drenagens,Saneamento,Saneamento Básico Urbano,1076,Canalizações e Drenagens,Aplicacoes Diretas,190,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1960000,1800500.0,3760500.0,4169479.76,1759505.0,1588244.0,1588244.0,171261.0,1568044.0,0.0,1568044.0,191461.0,20200.0,212.73,110.88,81.03,42.23,80.0,239.82,fontesRecursos_de3086e1-9a64-46fe-b659-0f2c8a492598.csv,informacaoPlanejamento_8058fa5a-9ab3-4623-afd9-a55ad1e87501.csv,empenhos_8966e26a-0990-45de-84ab-f8a2f55d9179.csv,suplementacoes_1d3e6999-62f9-447b-a6d2-717321edba75.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Edificações Públicas,Urbanismo,Serviços Urbanos,1086,Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha,Aplicacoes Diretas,184,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,500000,-80000.0,420000.0,73986.22,55305.18,55305.18,55305.18,0.0,51371.66,0.0,51371.66,3933.52,3933.52,14.8,17.62,11.06,13.17,10.27,817.57,fontesRecursos_d88c6363-ed07-495d-9218-fa66f338c4cb.csv,informacaoPlanejamento_043a34ef-1502-4086-99ac-d700ecf94200.csv,empenhos_06781a90-f131-447f-bba0-2c840aa31664.csv,suplementacoes_9d8c4770-4801-4a4f-99a5-cd5217331349.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Edificações Públicas,Urbanismo,Serviços Urbanos,1086,Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha,Aplicacoes Diretas,183,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2000000,560000.0,2560000.0,2358812.8,2358812.8,2358812.8,2358812.8,0.0,2358812.8,0.0,2358812.8,0.0,0.0,117.94,92.14,117.94,92.14,117.94,108.53,fontesRecursos_e145cd93-9f82-49ae-8407-18835bad38f0.csv,informacaoPlanejamento_8dcf545c-5ea2-4b49-bdf9-513bf3a6ccb7.csv,empenhos_23b63ac8-894b-4873-ad3f-cd66a1a9ad79.csv,suplementacoes_3863e113-64a0-46e4-9980-aa150b1a5a7e.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Coleta de Materiais em Comunidades,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Coleta de Resíduos Sólidos,Gestão Ambiental,Preservação e Conservação Ambiental,1080,Coleta de Materiais em Comunidades,Aplicacoes Diretas,199,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,50000,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_454a34ce-f3bf-4868-a4e2-2282732c6626.csv,informacaoPlanejamento_3084cc4e-e18d-44e9-811c-6372d2d2abbc.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. da Diretoria de Transito e Transporte,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Gabinete do Prefeito,Urbanismo,Infra-Estrutura Urbana,1013,Manut. da Diretoria de Transito e Transporte,Aplicações Diretas - Oper.Intra-Orçamentárias,14,31910000000000,Aplicações Diretas - Oper.Intra-Orçamentárias,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,50000,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_9f15f00e-c99b-48af-8535-548cd84ed728.csv,informacaoPlanejamento_cbdf45d6-b894-4050-a9a0-b6ea022901db.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Depto Fisico e Territotial - DPFT,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Ordenamento Territorial,1087,Manut. Depto Fisico e Territotial - DPFT,Aplicacoes Diretas,167,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,300000,-240000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_4e609b78-7bb5-41e0-b2d1-0a1871ab5472.csv,informacaoPlanejamento_11ac079b-84be-4f19-980d-4c683233788e.csv, ,suplementacoes_8902d6a6-a871-4b86-bed3-f17788455644.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Depto Fisico e Territotial - DPFT,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Ordenamento Territorial,1087,Manut. Depto Fisico e Territotial - DPFT,Aplicacoes Diretas,166,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,300000,0.0,300000.0,686.13,686.13,686.13,686.13,0.0,686.13,0.0,686.13,0.0,0.0,0.23,0.23,0.23,0.23,0.23,43723.49,fontesRecursos_5b56a71c-ab5a-492a-bb5f-4190c030b3a7.csv,informacaoPlanejamento_0e1d67f5-96b0-4069-9f45-7d7c700e11bd.csv,empenhos_78092ffe-1755-4be9-a900-783968d46def.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Depto Fisico e Territotial - DPFT,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Ordenamento Territorial,1087,Manut. Depto Fisico e Territotial - DPFT,Aplicacoes Diretas,165,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,3000000,240000.0,3240000.0,3062044.22,3062044.22,3062044.22,3062044.22,0.0,3062044.22,0.0,3062044.22,0.0,0.0,102.07,94.51,102.07,94.51,102.07,105.81,fontesRecursos_464174da-0b6d-46f9-8dc0-d530ccbe2c2e.csv,informacaoPlanejamento_fe35c7eb-d78c-4aea-8572-8af1f18f343c.csv,empenhos_8e6c61db-a74f-42dc-ab97-86faac07bec2.csv,suplementacoes_b8d3c0cb-9eb4-40f6-8a1d-61b7eab9bb27.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. da Ouvidoria,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Ouvidoria,Administração,Administração Geral,1006,Manut. da Ouvidoria,Aplicacoes Diretas,28,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,25000,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_c41608e9-55d5-44fd-b8f4-b1bddc1216b2.csv,informacaoPlanejamento_49ec50bb-c93b-4ff2-85a2-d74be1a2792a.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. do Comitê Gestor e da Assessoria de Gabinete,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Gabinete do Prefeito,Administração,Administração Geral,1004,Manut. do Comitê Gestor e da Assessoria de Gabinete,Aplicacoes Diretas,8,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,20000,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_a129da05-471d-46e6-9a8c-783e0f1139a9.csv,informacaoPlanejamento_3d5737ab-a44a-4a1e-9740-ff9c8d09de62.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. do Comitê Gestor e da Assessoria de Gabinete,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Gabinete do Prefeito,Administração,Administração Geral,1004,Manut. do Comitê Gestor e da Assessoria de Gabinete,Aplicacoes Diretas,9,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,20000,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_5f52bef5-3449-492f-b37d-9575bc378e70.csv,informacaoPlanejamento_ff29bcc8-8a81-43c1-9ae2-9b4c397c9df2.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. do Comitê Gestor e da Assessoria de Gabinete,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Gabinete do Prefeito,Administração,Administração Geral,1004,Manut. do Comitê Gestor e da Assessoria de Gabinete,Aplicacoes Diretas,7,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,350000,100000.0,450000.0,427762.1,427762.1,427762.1,427762.1,0.0,427762.1,0.0,427762.1,0.0,0.0,122.22,95.06,122.22,95.06,122.22,105.2,fontesRecursos_b3ce86d6-2878-4059-a564-b8cbbb9d670a.csv,informacaoPlanejamento_02674738-458a-4425-bf8d-8640b9b1dbff.csv,empenhos_c49f8a2a-02c6-4a74-903e-da220c7dbb6f.csv,suplementacoes_86666378-2f3b-4de1-a6f4-1945d1317456.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO FISCAL E FINANCEIRA,"Manut. do Apoio Administrativo, Contrib. AMREC.","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.",SEC. MUN. DA FAZENDA,Financeiro,Administração,Administração Geral,1024,"Manut. do Apoio Administrativo, Contrib. AMREC.",Aplicacoes Diretas,79,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,4000000,-2000000.0,2000000.0,1936731.28,1936731.28,1936731.28,1936731.28,0.0,1936731.28,0.0,1936731.28,0.0,0.0,48.42,96.84,48.42,96.84,48.42,103.27,fontesRecursos_82914217-c746-4ca9-ade3-f86b57ed7715.csv,informacaoPlanejamento_e661f539-c94b-462c-ad3c-51422729635a.csv,empenhos_32f31d12-11dd-445b-8c86-df514bb07abd.csv,suplementacoes_117678f5-a712-4aa7-b5ae-5be273c8cf83.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO FISCAL E FINANCEIRA,"Manut. do Apoio Administrativo, Contrib. AMREC.","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.",SEC. MUN. DA FAZENDA,Financeiro,Administração,Administração Geral,1024,"Manut. do Apoio Administrativo, Contrib. AMREC.",Aplicações Diretas - Oper.Intra-Orçamentárias,80,31910000000000,Aplicações Diretas - Oper.Intra-Orçamentárias,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,200000,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_f237c4cf-3777-4c61-880c-f6805b0b933e.csv,informacaoPlanejamento_c875474b-7da7-42cf-9d41-876e05f31b20.csv, ,suplementacoes_b12b5a1e-ff19-4cd2-bd2c-1e341a1cbc6b.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. da Ouvidoria,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Ouvidoria,Administração,Administração Geral,1006,Manut. da Ouvidoria,Aplicacoes Diretas,27,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,60000,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_e0e798e8-a7b1-4f8f-a7e4-9d74cfe21660.csv,informacaoPlanejamento_3b50db9f-59de-45f0-ab38-659c4b7412a0.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. da Ouvidoria,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Ouvidoria,Administração,Administração Geral,1006,Manut. da Ouvidoria,Aplicacoes Diretas,29,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,25000,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_96fc4360-7168-4849-93c2-2a2c1741daa1.csv,informacaoPlanejamento_68faff28-bb81-44d9-8f15-c777188c0a3b.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO FISCAL E FINANCEIRA,Construção do Novo Quartel do 4 Batalhão de Bombeiros Militar,"Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.",SEC. MUN. DA FAZENDA,Convênio Corpo de Bombeiros,Segurança Pública,Policiamento,1228,Construção do Novo Quartel do 4 Batalhão de Bombeiros Militar,Aplicacoes Diretas,107,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,10000000,0.0,10000000.0,11380304.18,2736163.05,2654046.79,2654046.79,82116.26,2654046.79,0.0,2654046.79,82116.26,0.0,113.8,113.8,26.54,26.54,26.54,376.78,fontesRecursos_1395be82-2f4b-4e09-8d74-41f5d0b98ab3.csv,informacaoPlanejamento_7e124714-0d69-4b74-8966-e108c9c120e3.csv,empenhos_0ca3dbf4-2854-4954-a472-3525e965c4c2.csv,suplementacoes_9cc286fd-3c71-48b4-95ba-8dbebaf39140.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,"Pavimentação/Recup/Revitalização/Mobilidade Urbana/Emprestimo FONPLATA, BNDES/BRDE","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Abertura/Pavimentação/Manut. de Vias Públicas,Urbanismo,Infra-Estrutura Urbana,1079,"Pavimentação/Recup/Revitalização/Mobilidade Urbana/Emprestimo FONPLATA, BNDES/BRDE",Aplicacoes Diretas,197,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,168000000,9525000.0,177525000.0,195939259.76,63656835.63,56472300.98,49827061.37,13829774.26,41081980.45,127768.63,40954211.82,22702623.81,8872849.55,116.63,110.37,33.61,31.81,24.45,432.12,fontesRecursos_59446d47-c5fd-456b-8a99-29809cf2ea9c.csv,informacaoPlanejamento_107ec877-35d1-4731-b629-8b93cc5b1d9b.csv,empenhos_d138171e-204a-42db-9d2f-0c19914ad136.csv,suplementacoes_629d4718-7222-4d8e-baaf-ce5f8ad34da4.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO ADMINISTRATIVA,Manut. da Diretoria de Transito e Transporte,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",GABINETE DO PREFEITO,Gabinete do Prefeito,Urbanismo,Infra-Estrutura Urbana,1013,Manut. da Diretoria de Transito e Transporte,Aplicacoes Diretas,13,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,5700000,451000.0,6151000.0,5393085.33,5393085.33,5393085.33,5393085.33,0.0,5393085.33,0.0,5393085.33,0.0,0.0,94.62,87.68,94.62,87.68,94.62,114.05,fontesRecursos_1a077e84-b73f-4b00-99cb-acd087074bba.csv,informacaoPlanejamento_08b3b324-c912-438b-9466-a952a8afffc7.csv,empenhos_355c14ba-3558-4d0b-9c23-d091b5f8e26a.csv,suplementacoes_2934aa96-14e8-4ae6-8580-311802e72166.csv
